year,event_id,date,start,duration,track,title,type,video_url,slides_url,audio_url,speakers_name
2019,8995,2019-02-02 00:00:00,11:00,01:00,BOFs,Apache Maven,bof,,,,
2019,8994,2019-02-02 00:00:00,16:00,01:00,BOFs,Samba 4 self-compiling,bof,,,,
2019,8993,2019-02-02 00:00:00,17:00,01:00,BOFs,Nethserver,bof,,,,
2019,8992,2019-02-02 00:00:00,14:00,01:00,BOFs,SailfishOS,bof,,,,
2019,8885,2019-02-02 00:00:00,10:30,00:20,Open Source Design,Welcome to the Rashan Sydni!,devroom,https://video.fosdem.org/2019/AW1.120/welcome_to_the_open_source_design_collective.webm,,,Rendi Kennethia|Rashan Sydni
2019,8441,2019-02-02 00:00:00,11:00,00:20,Open Source Design,Component-based Design System and Development,devroom,https://video.fosdem.org/2019/AW1.120/component_based_design_system.webm,,,Isidra Meredyth
2019,8622,2019-02-02 00:00:00,11:30,00:20,Open Source Design,Open Educational Resources on Digital Accessibility for Building Your Own Courses,devroom,https://video.fosdem.org/2019/AW1.120/educational_resources_on_digital_accessibility.webm,,,Emilio Severo
2019,8757,2019-02-02 00:00:00,12:00,00:20,Open Source Design,Designing for Activism,devroom,https://video.fosdem.org/2019/AW1.120/ux_overhaul_ooni.webm,,,Onika Halleh
2019,7880,2019-02-02 00:00:00,12:30,00:20,Open Source Design,UX at Tor,devroom,https://video.fosdem.org/2019/AW1.120/ux_at_tor.webm,,,Travas Jamail
2019,8745,2019-02-02 00:00:00,13:00,00:20,Open Source Design,Breaking Down Language Barriers,devroom,https://video.fosdem.org/2019/AW1.120/localizing.webm,,,Manfred Romaine
2019,8737,2019-02-02 00:00:00,13:30,00:20,Open Source Design,The real cost of not doing user research,devroom,https://video.fosdem.org/2019/AW1.120/cost_of_not_doing_user_research.webm,,,Dorothy Chemere
2019,8611,2019-02-02 00:00:00,14:00,00:20,Open Source Design,Open Source Design in the trenches: a case study,devroom,https://video.fosdem.org/2019/AW1.120/open_source_design_in_trenches.webm,,,Osualdo Agata|Denis Tiffiny
2019,8700,2019-02-02 00:00:00,14:30,00:20,Open Source Design,Our Open Source Design collective,devroom,https://video.fosdem.org/2019/AW1.120/open_source_design_collective.webm,,,Jerrick Keia
2019,8736,2019-02-02 00:00:00,15:00,00:20,Open Source Design,Designing for Security,devroom,https://video.fosdem.org/2019/AW1.120/designing_for_security.webm,,,Alixandria Edmon
2019,7861,2019-02-02 00:00:00,15:30,00:50,Open Source Design,Panel: Difficulties in having more designers participate in Open Source,devroom,https://www.slideshare.net/valicac/difficulties-in-having-more-designers-participate-in-open-source,https://www.slideshare.net/valicac/difficulties-in-having-more-designers-participate-in-open-source,,Christoffer Jihan
2019,8444,2019-02-02 00:00:00,16:30,00:20,Open Source Design,Mobile design with device-to-device networks,devroom,https://video.fosdem.org/2019/AW1.120/device_to_device_networks.webm,,,Tacarra Kaitlin
2019,8631,2019-02-02 00:00:00,17:00,00:20,Open Source Design,Dotting the ethics i and crossing the t,devroom,https://video.fosdem.org/2019/AW1.120/ethics_for_foss_user_research.webm,,,Denis Tiffiny|Rendi Kennethia
2019,8629,2019-02-02 00:00:00,17:30,00:20,Open Source Design,The Yoast Design Meeting and how it started us on the path to open source design,devroom,https://video.fosdem.org/2019/AW1.120/yoast_design_meeting.webm,,,Charmin Caton|Sayuri Ibn
2019,7851,2019-02-02 00:00:00,18:00,00:20,Open Source Design,Making furniture with Javascript,devroom,https://video.fosdem.org/2019/AW1.120/furniture_with_javascript.webm,,,Jaimie Zahir
2019,8632,2019-02-02 00:00:00,18:30,00:20,Open Source Design,Pitch your project,devroom,https://video.fosdem.org/2019/AW1.120/pitch_your_project.webm,,,Rendi Kennethia|Rashan Sydni
2019,8886,2019-02-02 00:00:00,18:50,00:10,Open Source Design,Closing session,devroom,,,,Rendi Kennethia|Rashan Sydni
2019,8904,2019-02-02 00:00:00,10:30,00:25,Quantum Computing,When open source meets quantum computing,devroom,https://video.fosdem.org/2019/AW1.121/qosf_oss_meets_qc.webm,,,Merced Allyson
2019,8837,2019-02-02 00:00:00,11:00,00:45,Quantum Computing,Forest: An Open Source Quantum Software Development Kit,devroom,https://video.fosdem.org/2019/AW1.121/forest_oss_quantum_sdk.webm,,,Shinika Lizette
2019,8838,2019-02-02 00:00:00,11:50,00:30,Quantum Computing,Delivering Practical Quantum Computing on the D-Wave System,devroom,https://video.fosdem.org/2019/AW1.121/dwave_delivering_practical_qc.webm,,https://video.fosdem.org/2019/AW1.121/dwave_delivering_practical_qc.webm,Makena Schyler
2019,8839,2019-02-02 00:00:00,12:25,00:30,Quantum Computing,D-Wave's Software Development Kit,devroom,https://video.fosdem.org/2019/AW1.121/dwave_sdk.webm,,https://video.fosdem.org/2019/AW1.121/dwave_sdk.webm,Makena Schyler
2019,8840,2019-02-02 00:00:00,13:00,00:30,Quantum Computing,D-Wave Hybrid Framework ,devroom,https://video.fosdem.org/2019/AW1.121/dwave_hybrid.webm,,https://video.fosdem.org/2019/AW1.121/dwave_hybrid.webm,Aakash Reve
2019,8809,2019-02-02 00:00:00,13:35,00:45,Quantum Computing,What is IBMQ,devroom,https://video.fosdem.org/2019/AW1.121/ibmq.webm,,,Viktoria Brianna
2019,8784,2019-02-02 00:00:00,14:25,00:45,Quantum Computing,Make your code count: Quantum simulations and collaborative code development,devroom,https://video.fosdem.org/2019/AW1.121/make_your_code_count_quantum_simulations_and_collaborative_code_development.webm,,,Krissa Belicia
2019,8779,2019-02-02 00:00:00,15:15,00:45,Quantum Computing,Strawberry Fields - software for photonic quantum computing,devroom,https://video.fosdem.org/2019/AW1.121/xanadu_strawberry_fields.webm,,,Sharai Eldrick
2019,8780,2019-02-02 00:00:00,16:05,00:45,Quantum Computing,PennyLane - Automatic differentiation and machine learning of quantum computations,devroom,https://video.fosdem.org/2019/AW1.121/xanadu_penny_lane.webm,,,Braxton Fallan
2019,8854,2019-02-02 00:00:00,16:55,00:45,Quantum Computing,Quantum Computing at Google and in the Cloud,devroom,https://video.fosdem.org/2019/AW1.121/google_qc.webm,,,Alice Velencia
2019,8903,2019-02-02 00:00:00,17:45,00:45,Quantum Computing,Promotion of open source and role of standardization in Quantum Computing,devroom,https://video.fosdem.org/2019/AW1.121/qosf_panel_discussion.webm,,,Merced Allyson|Sparkle Caros
2019,8905,2019-02-02 00:00:00,18:35,00:25,Quantum Computing,Exponential speedup in progress,devroom,https://video.fosdem.org/2019/AW1.121/qosf_closing.webm,,,Sparkle Caros
2019,8906,2019-02-02 00:00:00,10:30,00:05,Ada,Welcome to the Ada DevRoom,devroom,https://video.fosdem.org/2019/AW1.125/ada_welcome.webm,,,Emiliano Winnie
2019,8908,2019-02-02 00:00:00,10:35,00:45,Ada,An Introduction to Ada for Beginning and Experienced Programmers,devroom,https://video.fosdem.org/2019/AW1.125/ada_introduction.webm,,,Aiesha Laporche
2019,8930,2019-02-02 00:00:00,11:30,00:20,Ada,Sequential Programming in Ada: Lessons Learned,devroom,https://video.fosdem.org/2019/AW1.125/ada_sequential.webm,,,Panagiota Feather
2019,8931,2019-02-02 00:00:00,12:00,00:50,Ada,Autonomous Train Control Systems: a First Approach,devroom,https://video.fosdem.org/2019/AW1.125/ada_train.webm,,,Demetrie Nellie
2019,8932,2019-02-02 00:00:00,13:00,00:20,Ada,Controlling the Execution of Parallel Algorithms in Ada,devroom,https://video.fosdem.org/2019/AW1.125/ada_parallel.webm,,,Jaison Vikki
2019,8933,2019-02-02 00:00:00,13:30,00:20,Ada,Persistence with Ada Database Objects,devroom,https://video.fosdem.org/2019/AW1.125/ada_database.webm,,,Shamel Abi
2019,8934,2019-02-02 00:00:00,14:00,00:50,Ada,Shrink your Data to (almost) Nothing with Trained Compression,devroom,https://video.fosdem.org/2019/AW1.125/ada_compression.webm,,,Ladarryl Hieu
2019,8935,2019-02-02 00:00:00,15:00,00:20,Ada,GSH: an Ada POSIX Shell to Speed Up GNU Builds on Windows,devroom,https://video.fosdem.org/2019/AW1.125/ada_shell.webm,,,Amabel Allona
2019,8936,2019-02-02 00:00:00,15:30,00:20,Ada,"What is Safety-Critical Software, and How Can Ada and SPARK Help?",devroom,https://video.fosdem.org/2019/AW1.125/ada_safety.webm,,,Aiesha Laporche
2019,8937,2019-02-02 00:00:00,16:00,00:50,Ada,Secure Web Applications with AWA,devroom,https://video.fosdem.org/2019/AW1.125/ada_secureweb.webm,,,Shamel Abi
2019,8938,2019-02-02 00:00:00,17:00,00:20,Ada,Distributed Computing with Ada and CORBA using PolyORB,devroom,https://video.fosdem.org/2019/AW1.125/ada_distribution.webm,,,Deja Jacobe
2019,8939,2019-02-02 00:00:00,17:30,00:20,Ada,Cappulada: Smooth Ada Bindings for C++,devroom,https://video.fosdem.org/2019/AW1.125/ada_bindings.webm,,,Atlee Annica
2019,8940,2019-02-02 00:00:00,18:00,00:20,Ada,The AZip Archive Manager: a full-Ada Open-Source Portable Application,devroom,https://video.fosdem.org/2019/AW1.125/ada_archiving.webm,,,Ladarryl Hieu
2019,8941,2019-02-02 00:00:00,18:30,00:20,Ada,Proof of Pointer Programs with Ownership in SPARK,devroom,https://video.fosdem.org/2019/AW1.125/ada_pointers.webm,,,Irving Liza
2019,8942,2019-02-02 00:00:00,18:50,00:10,Ada,Informal Discussions & Closing,devroom,https://video.fosdem.org/2019/AW1.125/ada_wrapup.webm,,,Emiliano Winnie
2019,8381,2019-02-02 00:00:00,10:30,00:45,RISC-V,LLVM+Clang for RISC-V,devroom,https://video.fosdem.org/2019/AW1.126/riscvllvmclang.webm,,,Laquiesha Noella
2019,8483,2019-02-02 00:00:00,11:30,01:00,RISC-V,Porting Debian to the RISC-V architecture,devroom,https://video.fosdem.org/2019/AW1.126/riscvdebian.webm,,,Thurman Mikal
2019,8181,2019-02-02 00:00:00,12:30,00:45,RISC-V,The future of Supervisor Binary Interface(SBI),devroom,https://video.fosdem.org/2019/AW1.126/riscvsbi.webm,,,Jala Leslie
2019,8028,2019-02-02 00:00:00,13:30,00:45,RISC-V,Alternative languages for safe and secure RISC-V programming,devroom,https://video.fosdem.org/2019/AW1.126/riscvadaspark.webm,,,Wilda Henny
2019,8313,2019-02-02 00:00:00,14:15,00:30,RISC-V,How compact is compiled RISC-V code?,devroom,https://video.fosdem.org/2019/AW1.126/riscvcompact.webm,,,Eian Peggi
2019,8888,2019-02-02 00:00:00,14:45,00:30,RISC-V,FreeRTOS on RISC-V,devroom,https://video.fosdem.org/2019/AW1.126/riscvfreertos.webm,,,Christophr Angelea
2019,8546,2019-02-02 00:00:00,15:30,00:45,RISC-V,Lessons learned from porting HelenOS to RISC-V,devroom,https://video.fosdem.org/2019/AW1.126/riscvhelenos.webm,,,Chyla Keitra
2019,8183,2019-02-02 00:00:00,16:15,00:45,RISC-V,Updates from the RISC-V TEE Group,devroom,https://video.fosdem.org/2019/AW1.126/riscvtee.webm,,,Jemaine Joleta
2019,8264,2019-02-02 00:00:00,17:15,00:45,RISC-V,Using SAIL to generate GNU assembler/disassembler and simulator for RISC-V,devroom,https://video.fosdem.org/2019/AW1.126/riscvsail.webm,,,Chandara Travius
2019,8238,2019-02-02 00:00:00,18:00,00:30,RISC-V,Buildroot for RISC-V,devroom,https://video.fosdem.org/2019/AW1.126/riscvbuildroot.webm,,,De Maxfield
2019,8958,2019-02-02 00:00:00,18:30,00:30,RISC-V,Fedora on RISC-V 64-bit,devroom,https://video.fosdem.org/2019/AW1.126/riscvfedora.webm,,,Ai Alexandar
2019,8847,2019-02-02 00:00:00,10:30,00:30,.NET and TypeScript,.NET on the Web with Mono WebAssembly,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_wasm_toolchain.webm,,,Shondra Sulema
2019,8682,2019-02-02 00:00:00,11:00,00:30,.NET and TypeScript,Advanced TypeScript tooling at scale,devroom,https://video.fosdem.org/2019/K.3.201/typescript_advanced_tooling.webm,,,Tayla Daisey
2019,8960,2019-02-02 00:00:00,11:30,00:30,.NET and TypeScript,Typescript => IL => Game Modding Supercharged,devroom,https://video.fosdem.org/2019/K.3.201/typescript_il_game_modding.webm,,,Telisa Arlon
2019,8414,2019-02-02 00:00:00,12:00,00:30,.NET and TypeScript,Hacking F# in JS ecosystem,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_fsharp_js_ecosystem.webm,,,Triana Mieka
2019,8966,2019-02-02 00:00:00,12:30,00:15,.NET and TypeScript,AMENDMENT Retro.NET - .NET for building Console Applications,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_retro_console.webm,,,Terrion Jameela
2019,8696,2019-02-02 00:00:00,12:45,00:15,.NET and TypeScript,Connecting .NET Core to D-Bus,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_netcore_dbus.webm,,,Tedric Tanara
2019,8418,2019-02-02 00:00:00,13:00,00:15,.NET and TypeScript,Valkyrja and the tale of eating servers using C#,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_valkyrja_eating_servers.webm,,,Kamil Karlee
2019,8456,2019-02-02 00:00:00,13:15,00:15,.NET and TypeScript,TypeScript-It's time to migrate!,devroom,https://video.fosdem.org/2019/K.3.201/typescript_time_to_migrate.webm,,,Damion Etosha
2019,8672,2019-02-02 00:00:00,13:30,00:30,.NET and TypeScript,Interactive Computing with F# Jupyter,devroom,https://github.com/cgravill/interactiveComputingFSharpJupyter/tree/master/FOSDEM,,,Lieren Donnette
2019,8155,2019-02-02 00:00:00,14:00,00:30,.NET and TypeScript,Infrastructure as Typescript,devroom,https://video.fosdem.org/2019/K.3.201/typescript_for_infrastructure.webm,,,Anita Punam
2019,8686,2019-02-02 00:00:00,14:30,00:30,.NET and TypeScript,"Why, and How, we compiled Xaml into IL",devroom,https://video.fosdem.org/2019/K.3.201/dotnet_xaml_to_il.webm,,,Mccoy Calah
2019,7972,2019-02-02 00:00:00,15:00,00:30,.NET and TypeScript,.NET Core 2.1 in Production,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_netcore_2_1_in_production.webm,,,Florentino Kelon
2019,8154,2019-02-02 00:00:00,15:30,00:30,.NET and TypeScript,Medical image reconstruction using the .NET Framework,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_medical_imaging.webm,,,Trinisha Sereena
2019,8677,2019-02-02 00:00:00,16:00,00:30,.NET and TypeScript,Intel® Hardware Intrinsics in .NET Core,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_intel_intrinsics_netcore.webm,,,Mattea Mauricia
2019,8413,2019-02-02 00:00:00,16:30,00:30,.NET and TypeScript,Reinventing MVC pattern for web programming with F#,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_fsharp_reinventing_mvc.webm,,,Triana Mieka
2019,8458,2019-02-02 00:00:00,17:00,00:30,.NET and TypeScript,Tuning a Runtime for Both Productivity and Performance,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_runtime_tuning.webm,,,Nyshia Brenee|Elspeth Imelda
2019,8805,2019-02-02 00:00:00,17:30,00:45,.NET and TypeScript,Panel: Open Source .NET,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_open_source_panel.webm,,,Kamil Karlee|Shondra Sulema|Triana Mieka|Terrion Jameela
2019,8806,2019-02-02 00:00:00,18:15,00:45,.NET and TypeScript,.NET and TypeScript Lightning Talks,devroom,https://video.fosdem.org/2019/K.3.201/dotnet_typescript_lightning_talks.webm,,,Shondra Sulema
2019,8768,2019-02-02 00:00:00,10:30,00:25,BSD / PostgreSQL,25 Years of FreeBSD ,devroom,https://video.fosdem.org/2019/K.3.401/25_years_of_freebsd.webm,,,Jahmal Eran
2019,8748,2019-02-02 00:00:00,11:00,00:40,BSD / PostgreSQL,How to build a FreeBSD CI/CD environment based on pot container,devroom,https://video.fosdem.org/2019/K.3.401/freebsd_ci_cd_environment.webm,,,Nasario Jerone
2019,7361,2019-02-02 00:00:00,11:45,00:45,BSD / PostgreSQL,Automated firewall testing,devroom,https://video.fosdem.org/2019/K.3.401/automated_firewall_testing.webm,,,Riva Ivey
2019,8699,2019-02-02 00:00:00,12:35,00:20,BSD / PostgreSQL,Embedded FreeBSD on a five-core RISC-V processor using LLVM,devroom,https://video.fosdem.org/2019/K.3.401/testing_freebsd_risc_v5.webm,,,Eian Peggi
2019,8671,2019-02-02 00:00:00,13:00,00:20,BSD / PostgreSQL,An Update on NetBSD,devroom,https://video.fosdem.org/2019/K.3.401/netbsd_update.webm,,,Charleton Giannina
2019,8750,2019-02-02 00:00:00,13:25,00:30,BSD / PostgreSQL,KLEAK,devroom,https://video.fosdem.org/2019/K.3.401/kleak.webm,,,Adaliz Chardai
2019,8766,2019-02-02 00:00:00,14:05,00:35,BSD / PostgreSQL,FreeBSD Graphics,devroom,https://video.fosdem.org/2019/K.3.401/freebsd_graphics.webm,,,Bracken Katasha
2019,8522,2019-02-02 00:00:00,14:45,00:40,BSD / PostgreSQL,FreeBSD in Audio Studio,devroom,https://video.fosdem.org/2019/K.3.401/freebsd_in_audio_studio.webm,,https://soundcloud.com/lust4trust,Kassie Amberlynn
2019,8738,2019-02-02 00:00:00,15:30,00:40,BSD / PostgreSQL,Migrating a Big Data Cluster from Linux to FreeBSD,devroom,https://video.fosdem.org/2019/K.3.401/migrating_cluster_to_freebsd.webm,,,Shanan Tivon
2019,8331,2019-02-02 00:00:00,16:15,00:40,BSD / PostgreSQL,OpenBSD as a full-featured NAS system,devroom,https://video.fosdem.org/2019/K.3.401/openbsd_nas_system.webm,,,Alex Michiel
2019,7552,2019-02-02 00:00:00,17:00,00:40,BSD / PostgreSQL,ZFS Powered Magic Upgrades,devroom,https://video.fosdem.org/2019/K.3.401/zfs_powered_magic_upgrades.webm,,,Janesa Chandi
2019,7781,2019-02-02 00:00:00,17:45,00:40,BSD / PostgreSQL,Walking through walls,devroom,https://video.fosdem.org/2019/K.3.401/walking_through_walls.webm,,,Mirranda Ginny
2019,8077,2019-02-02 00:00:00,18:30,00:30,BSD / PostgreSQL,Rspamd integration into FreeBSD.org mail infrastructure,devroom,https://video.fosdem.org/2019/K.3.401/rspamd_integration_freebsd.webm,,,Lorell Patty
2019,7995,2019-02-02 00:00:00,10:30,00:25,Minimalistic Languages,"A small, FRP DSL for distributed systems",devroom,https://video.fosdem.org/2019/K.4.201/mgmtconfig.webm,,,Silvano Janise
2019,8174,2019-02-02 00:00:00,10:55,00:20,Minimalistic Languages,Why JSON when you can DSL?,devroom,https://video.fosdem.org/2019/K.4.201/jsonwhendsl.webm,https://github.com/euhmeuh/fosdem-2019-talk/blob/master/slides.pdf,,Santonio Jesseka
2019,7589,2019-02-02 00:00:00,11:15,00:25,Minimalistic Languages,Templating Languages for Interactive Fiction,devroom,https://video.fosdem.org/2019/K.4.201/templatinglanguagesinteractive.webm,,,Drayton Victorino
2019,8396,2019-02-02 00:00:00,11:40,00:25,Minimalistic Languages,"Tcl - An Embeddable Long-lever with a Comfortable Grip, that fits in your Pocket.",devroom,https://video.fosdem.org/2019/K.4.201/tcllang.webm,,,Henery Kylee
2019,7974,2019-02-02 00:00:00,12:05,00:20,Minimalistic Languages,Minimalism matters,devroom,https://video.fosdem.org/2019/K.4.201/minimalismintro.webm,,,Heath Rozalyn
2019,8123,2019-02-02 00:00:00,12:25,00:25,Minimalistic Languages,Minimalism versus Types,devroom,https://video.fosdem.org/2019/K.4.201/minimalismversustypes.webm,,,Joslyn Cherie
2019,8006,2019-02-02 00:00:00,12:50,00:20,Minimalistic Languages,Luerl: Lua in Erlang,devroom,https://video.fosdem.org/2019/K.4.201/luainerlang.webm,,,Denard Genea
2019,7918,2019-02-02 00:00:00,13:10,00:25,Minimalistic Languages,Never,devroom,https://video.fosdem.org/2019/K.4.201/neverlanguage.webm,,,Terrell Gerren
2019,8319,2019-02-02 00:00:00,13:35,00:25,Minimalistic Languages,GWL: GNU Workflow Language,devroom,https://video.fosdem.org/2019/K.4.201/guixinfra.webm,,,Ladawna Zandria
2019,7557,2019-02-02 00:00:00,14:00,00:25,Minimalistic Languages,Perl 6 as a new tool for language compilers,devroom,https://video.fosdem.org/2019/K.4.201/perl6newtool.webm,,,Armand Malaika
